15.43,993,571
15.47,992,570
15.50,990,570
15.53,989,568
15.57,987,567
15.60,986,566
15.63,984,567
15.67,983,566
15.70,981,564
15.73,980,563
15.77,977,562
15.80,977,561
15.83,975,561
15.87,974,560
15.90,972,559
15.93,971,558
15.97,970,557
16.00,968,557
16.03,968,556
16.07,966,555
16.10,964,554
16.13,962,553
16.17,962,553
16.20,960,552
16.23,958,551
16.27,958,550
16.30,955,549
16.33,954,548
16.37,953,548
16.40,951,547
16.43,950,545
16.47,949,545
16.50,947,544
16.53,946,543
16.57,945,542
16.60,943,542
16.63,942,541
16.67,941,540
16.70,939,540
16.73,938,539
16.77,937,538
16.80,935,537
16.83,935,537
16.87,933,536
16.90,932,535
16.93,930,535
16.97,929,534
17.00,928,533
17.03,928,532
17.07,925,532
17.10,924,531
17.13,924,530
17.17,923,530
17.20,922,529
17.23,921,529
17.27,919,528
17.30,917,527
17.33,917,527
17.37,916,526
17.40,914,524
17.43,913,524
17.47,912,524
17.50,911,523
17.53,910,522
17.57,908,521
17.60,907,521
17.63,906,521
17.67,905,520
17.70,905,520
17.73,903,518
17.77,902,518
17.80,902,518
17.83,900,517
17.87,899,516
17.90,899,516
17.93,898,516
17.97,897,516
18.00,896,514
18.03,896,515
18.07,895,514
18.10,895,514
18.13,892,513
18.17,892,513
18.20,892,512
18.23,891,512
18.27,890,512
18.30,888,510
18.33,888,510
18.37,888,510
18.40,886,510
18.43,886,508
18.47,886,508
18.50,884,509
18.53,884,508
18.57,883,508
18.60,882,507
18.63,881,507
18.67,881,506
18.70,881,506
18.73,880,506
18.77,880,506
18.80,879,505
18.83,879,505
18.87,878,505
18.90,878,505
18.93,877,504
18.97,876,504
19.00,876,504
19.03,876,503
19.07,875,503
19.10,874,503
19.13,874,503
19.17,873,502
19.20,872,502
19.23,873,503
19.27,873,503
19.30,871,502
19.33,871,501
19.37,872,501
19.40,870,501
19.43,871,501
19.47,870,501
19.50,870,501
19.53,869,500
19.57,869,500
19.60,869,500
19.63,870,501
19.67,868,501
19.70,868,501
19.73,869,501
19.77,868,501
19.80,868,501
19.83,868,501
19.87,868,501
19.90,869,501
19.93,868,501
19.97,869,501
20.00,868,501
20.03,869,502
20.07,868,501
20.10,869,501
20.13,869,502
20.17,869,501
20.20,869,501
20.23,869,502
20.27,869,502
20.30,868,501
20.33,868,501
20.37,868,501
20.40,868,501
20.43,868,502
20.47,868,502
20.50,868,502
20.53,868,503
20.57,868,503
20.60,868,503
20.63,868,503
20.67,868,503
20.70,868,504
20.73,867,504
20.77,867,504
20.80,868,504
20.83,868,505
20.87,868,505
20.90,868,505
20.93,868,506
20.97,868,506
21.00,867,506
21.03,869,507
21.07,868,508
21.10,868,508
21.13,868,508
21.17,867,509
21.20,868,509
21.23,868,510
21.27,868,510
21.30,868,510
21.33,867,511
21.37,867,511
21.40,867,512
21.43,867,512
21.47,867,513
21.50,867,513
21.53,867,514
21.57,867,514
21.60,867,514
21.63,868,516
21.67,867,517
21.70,868,517
21.73,867,518
21.77,867,518
21.80,867,519
21.83,868,519
21.87,868,520
21.90,868,520
21.93,868,521
21.97,868,522
22.00,868,522
22.03,869,524
22.07,869,524
22.10,868,525
22.13,868,526
22.17,868,526
22.20,868,527
22.23,867,528
22.27,868,528
22.30,867,529
22.33,868,530
22.37,868,530
22.40,867,531
22.43,868,533
22.47,868,534
22.50,868,534
22.53,868,535
22.57,867,536
22.60,869,537
22.63,868,537
22.67,868,538
22.70,868,539
22.73,868,540
22.77,868,541
22.80,868,541
22.83,868,542
22.87,868,543
22.90,868,544
22.93,868,545
22.97,868,545
23.00,868,547
23.03,868,548
23.07,868,549
23.10,868,550
23.13,868,551
23.17,868,552
23.20,869,553
23.23,869,553
23.27,869,554
23.30,869,555
23.33,868,556
23.37,869,557
23.40,869,559
23.43,869,560
23.47,869,561
23.50,869,562
23.53,868,563
23.57,868,564
23.60,868,565
23.63,868,565
23.67,868,566
23.70,869,567
23.73,868,568
23.77,868,569
23.80,869,571
23.83,869,572
23.87,869,573
23.90,869,574
23.93,870,575
23.97,870,576
24.00,869,577
24.03,871,579
24.07,870,580
24.10,870,581
24.13,869,582
24.17,869,583
24.20,869,584
24.23,870,585
24.27,869,586
24.30,870,587
24.33,870,588
24.37,870,590
24.40,870,591
24.43,871,592
24.47,870,593
24.50,870,594
24.53,870,596
24.57,870,597
24.60,870,598
24.63,869,599
24.67,870,600
24.70,870,601
24.73,870,602
24.77,870,603
24.80,871,604
24.83,872,606
24.87,871,606
24.90,871,608
24.93,871,609
24.97,871,609
25.00,871,611
25.03,872,613
25.07,872,614
25.10,871,615
25.13,872,617
25.17,872,618
25.20,871,619
25.23,872,620
25.27,872,621
25.30,872,622
25.33,873,623
25.37,873,624
25.40,872,625
25.43,872,626
25.47,872,627
25.50,871,628
25.53,872,629
25.57,871,630
25.60,872,631
25.63,872,633
25.67,872,634
25.70,872,635
25.73,873,637
25.77,872,638
25.80,872,639
25.83,873,640
25.87,873,641
25.90,873,642
25.93,873,643
25.97,873,644
26.00,873,645
26.03,874,647
26.07,874,648
26.10,874,649
26.13,873,650
26.17,874,651
26.20,873,652
26.23,873,653
26.27,873,654
26.30,875,655
26.33,875,656
26.37,875,657
26.40,875,658
26.43,875,659
26.47,874,659
26.50,874,660
26.53,875,662
26.57,874,663
26.60,875,664
26.63,875,665
26.67,874,666
26.70,875,667
26.73,874,668
26.77,874,669
26.80,875,670
26.83,874,671
26.87,876,672
26.90,876,672
26.93,876,674
26.97,876,674
27.00,876,676
27.03,876,677
27.07,876,678
27.10,877,679
27.13,876,679
27.17,876,680
27.20,876,681
27.23,876,682
27.27,876,683
27.30,876,683
27.33,876,684
27.37,876,685
27.40,876,686
27.43,876,687
27.47,876,687
27.50,876,688
27.53,877,689
27.57,877,691
27.60,876,691
27.63,876,691
27.67,877,693
27.70,877,694
27.73,877,694
27.77,877,695
27.80,877,696
27.83,877,696
27.87,877,697
27.90,877,698
27.93,877,698
27.97,877,699
28.00,877,700
28.03,878,700
28.07,877,701
28.10,877,701
28.13,878,702
28.17,877,703
28.20,877,703
28.23,877,704
28.27,879,704
28.30,878,705
28.33,878,705
28.37,879,706
28.40,878,706
28.43,879,708
28.47,878,709
28.50,878,708
28.53,878,709
28.57,878,710
28.60,878,710
28.63,878,711
28.67,879,711
28.70,878,712
28.73,878,712
28.77,878,713
28.80,878,713
28.83,878,713
28.87,878,714
28.90,878,714
28.93,878,715
28.97,878,715
29.00,878,715
29.03,878,716
29.07,878,716
29.10,879,716
29.13,878,716
29.17,878,717
29.20,878,717
29.23,878,717
29.27,878,718
29.30,878,718
29.33,878,718
29.37,878,718
29.40,879,719
29.43,878,719
29.47,878,719
29.50,878,719
29.53,879,719
29.57,879,719
29.60,878,720
29.63,878,721
29.67,878,720
29.70,878,721
29.73,878,720
29.77,878,721
29.80,878,720
29.83,878,720
29.87,878,720
29.90,878,720
29.93,878,720
29.97,878,721
30.00,878,721
30.03,880,722
30.07,880,722
30.10,880,722
30.13,880,722
30.17,880,722
30.20,880,722
30.23,880,722
30.27,880,722
30.30,880,722
30.33,880,722
30.37,880,722
30.40,881,722
30.43,881,721
30.47,881,721
30.50,881,721
30.53,880,722
30.57,881,722
30.60,881,722
30.63,881,722
30.67,882,722
30.70,882,722
30.73,882,722
30.77,883,723
30.80,883,723
30.83,884,723
30.87,884,723
30.90,884,724
30.93,885,724
30.97,885,724
31.00,886,724
31.03,886,724
31.07,887,725
31.10,887,725
31.13,888,725
31.17,889,726
31.20,889,726
31.23,890,726
31.27,890,727
31.30,891,727
31.33,892,727
31.37,891,728
31.40,893,728
31.43,894,728
31.47,895,729
31.50,895,729
31.53,895,729
31.57,897,730
31.60,897,730
31.63,898,731
31.67,899,731
31.70,900,730
31.73,901,732
31.77,902,731
31.80,903,733
31.83,904,732
31.87,905,733
31.90,905,733
31.93,905,735
31.97,906,734
32.00,908,735
32.03,909,735
32.07,909,736
32.10,911,736
32.13,912,737
32.17,914,737
32.20,914,738
32.23,916,738
32.27,917,739
32.30,918,739
32.33,919,740
32.37,920,740
32.40,921,740
32.43,922,742
32.47,922,742
32.50,924,743
32.53,926,743
32.57,927,743
32.60,928,744
32.63,928,744
32.67,931,745
32.70,932,745
32.73,933,746
32.77,934,747
32.80,935,747
32.83,937,748
32.87,937,749
32.90,939,749
32.93,941,750
32.97,942,751
33.00,943,750
33.03,945,752
33.07,946,752
33.10,947,753
33.13,949,754
33.17,950,754
33.20,952,755
33.23,953,755
33.27,955,756
33.30,956,757
33.33,958,758
33.37,958,758
33.40,960,759
33.43,961,760
33.47,963,760
33.50,964,761
33.53,966,762
33.57,967,762
33.60,970,763
33.63,970,763
33.67,972,764
33.70,974,765
33.73,974,766
33.77,976,766
33.80,978,767
33.83,980,768
33.87,981,769
33.90,983,770
33.93,984,770
33.97,986,771
34.00,987,772
34.03,990,773
34.07,992,774
34.10,993,773
34.13,995,774
34.17,997,775
34.20,998,776
34.23,999,777
34.27,1001,778
34.30,1003,778
34.33,1005,779
34.37,1005,780
34.40,1007,781
34.43,1010,781
34.47,1010,782
34.50,1012,782
34.53,1014,783
34.57,1016,784
34.60,1017,785
34.63,1019,786
34.67,1020,787
34.70,1022,787
34.73,1024,788
34.77,1025,788
34.80,1027,790
34.83,1029,791
34.87,1031,792
34.90,1032,792
34.93,1034,792
34.97,1036,793
35.00,1036,794
35.03,1040,795
35.07,1041,796
35.10,1043,797
35.13,1045,798
35.17,1046,798
35.20,1047,799
35.23,1050,799
35.27,1052,800
35.30,1053,801
35.33,1054,802
35.37,1057,803
35.40,1058,803
35.43,1059,804
35.47,1061,805
35.50,1063,806
35.53,1064,807
35.57,1066,807
35.60,1068,808
35.63,1069,808
35.67,1071,809
35.70,1074,810
35.73,1074,811
35.77,1076,812
35.80,1078,812
35.83,1079,813
35.87,1080,814
35.90,1082,815
35.93,1084,816
35.97,1086,817
36.00,1087,816
36.03,1091,818
36.07,1092,819
36.10,1093,819
36.13,1094,820
36.17,1095,820
36.20,1097,821
36.23,1099,822
36.27,1098,822
36.30,1102,824
36.33,1103,824
36.37,1105,824
36.40,1106,825
36.43,1108,826
36.47,1110,826
36.50,1112,827
36.53,1112,828
36.57,1114,829
36.60,1115,830
36.63,1117,829
36.67,1118,831
36.70,1120,831
36.73,1121,831
36.77,1123,832
36.80,1125,833
36.83,1127,834
36.87,1128,834
36.90,1129,835
36.93,1131,836
36.97,1131,837
37.00,1134,837
37.03,1135,838
37.07,1136,839
37.10,1139,839
37.13,1139,840
37.17,1140,841
37.20,1142,840
37.23,1143,842
37.27,1145,842
37.30,1146,842
37.33,1147,843
37.37,1148,844
37.40,1149,844
37.43,1151,844
37.47,1152,845
37.50,1153,845
37.53,1154,847
37.57,1155,846
37.60,1157,847
37.63,1158,847
37.67,1160,848
37.70,1160,849
37.73,1162,849
37.77,1162,850
37.80,1164,850
37.83,1165,851
37.87,1167,851
37.90,1168,852
37.93,1169,852
37.97,1170,853
38.00,1170,852
38.03,1173,854
38.07,1174,854
38.10,1174,855
38.13,1174,854
38.17,1176,855
38.20,1176,855
38.23,1177,856
38.27,1177,856
38.30,1178,857
38.33,1180,857
38.37,1181,858
38.40,1182,857
38.43,1183,858
38.47,1183,858
38.50,1184,858
38.53,1185,859
38.57,1186,859
38.60,1186,859
38.63,1187,860
38.67,1188,860
38.70,1189,860
38.73,1189,861
38.77,1190,861
38.80,1191,861
38.83,1191,862
38.87,1192,861
38.90,1192,862
38.93,1192,862
38.97,1194,862
39.00,1194,862
39.03,1196,864
39.07,1196,864
39.10,1197,864
39.13,1197,863
39.17,1198,864
39.20,1198,864
39.23,1198,864
39.27,1199,864
39.30,1199,864
39.33,1200,865
39.37,1200,865
39.40,1200,865
39.43,1201,865
39.47,1201,865
39.50,1201,865
39.53,1202,865
39.57,1202,866
39.60,1202,865
39.63,1202,866
39.67,1202,866
39.70,1203,865
39.73,1203,865
39.77,1203,865
39.80,1203,865
39.83,1203,865
39.87,1203,865
39.90,1203,865
39.93,1203,865
39.97,1203,865
40.00,1204,865
40.03,1205,867
40.07,1203,866
40.10,1203,866
40.13,1203,866
40.17,1203,866
40.20,1203,866
40.23,1204,866
40.27,1204,866
40.30,1204,866
40.33,1203,866
40.37,1204,866
40.40,1203,866
40.43,1204,866
40.47,1204,866
40.50,1204,866
40.53,1203,866
40.57,1203,866
40.60,1203,866
40.63,1202,866
40.67,1202,865
40.70,1203,866
40.73,1202,865
40.77,1201,865
40.80,1202,865
40.83,1202,866
40.87,1202,866
40.90,1200,865
40.93,1201,865
40.97,1201,865
41.00,1201,865
41.03,1201,865
41.07,1199,865
41.10,1200,865
41.13,1200,865
41.17,1198,865
41.20,1198,865
41.23,1199,865
41.27,1198,865
41.30,1197,865
41.33,1197,865
41.37,1197,865
41.40,1197,865
41.43,1197,865
41.47,1195,865
41.50,1195,865
41.53,1195,865
41.57,1195,865
41.60,1195,865
41.63,1194,865
41.67,1194,865
41.70,1194,865
41.73,1193,865
41.77,1192,865
41.80,1192,865
41.83,1192,865
41.87,1190,864
41.90,1190,865
41.93,1190,865
41.97,1190,865
42.00,1189,865
42.03,1190,866
42.07,1188,865
42.10,1188,865
42.13,1187,865
42.17,1187,865
42.20,1186,865
42.23,1186,865
42.27,1185,865
42.30,1185,865
42.33,1183,865
42.37,1183,865
42.40,1183,865
42.43,1182,865
42.47,1182,865
42.50,1181,865
42.53,1181,865
42.57,1180,865
42.60,1179,865
42.63,1179,865
42.67,1178,865
42.70,1178,865
42.73,1177,865
42.77,1176,865
42.80,1176,865
42.83,1175,865
42.87,1174,865
42.90,1174,865
42.93,1173,865
42.97,1172,865
43.00,1171,865
43.03,1171,865
43.07,1169,865
43.10,1170,865
43.13,1169,865
43.17,1167,865
43.20,1167,865
43.23,1167,865
43.27,1165,865
43.30,1165,865
43.33,1163,865
43.37,1163,865
43.40,1163,865
43.43,1161,865
43.47,1161,865
43.50,1160,865
43.53,1159,865
43.57,1158,865
43.60,1157,865
43.63,1158,866
43.67,1156,865
43.70,1156,866
43.73,1154,866
43.77,1154,866
43.80,1153,866
43.83,1152,866
43.87,1151,866
43.90,1150,866
43.93,1150,866
43.97,1149,866
44.00,1148,866
44.03,1148,866
44.07,1146,866
44.10,1146,866
44.13,1146,866
44.17,1144,866
44.20,1144,867
44.23,1142,866
44.27,1141,867
44.30,1141,867
44.33,1140,866
44.37,1139,866
44.40,1137,866
44.43,1137,867
44.47,1136,867
44.50,1136,867
44.53,1135,867
44.57,1133,866
44.60,1133,867
44.63,1132,867
44.67,1131,867
44.70,1131,867
44.73,1130,867
44.77,1129,867
44.80,1127,867
44.83,1126,867
44.87,1126,867
44.90,1125,867
44.93,1124,867
44.97,1124,867
45.00,1123,868
45.03,1122,868
45.07,1120,868
45.10,1120,868
45.13,1119,868
45.17,1119,868
45.20,1117,868
45.23,1117,868
45.27,1116,868
45.30,1114,868
45.33,1114,868
45.37,1112,868
45.40,1112,868
45.43,1111,868
45.47,1110,868
45.50,1109,868
45.53,1108,868
45.57,1107,868
45.60,1107,868
45.63,1105,868
45.67,1104,868
45.70,1104,869
45.73,1103,869
45.77,1102,869
45.80,1102,869
45.83,1100,869
45.87,1100,869
45.90,1099,869
45.93,1097,869
45.97,1096,869
46.00,1096,869
46.03,1097,870
46.07,1095,870
46.10,1094,870
46.13,1093,870
46.17,1093,870
46.20,1092,870
46.23,1091,870
46.27,1090,870
46.30,1089,870
46.33,1089,870
46.37,1088,870
46.40,1086,870
46.43,1086,871
46.47,1085,870
46.50,1084,871
46.53,1084,871
46.57,1082,871
46.60,1081,870
46.63,1081,871
46.67,1080,871
46.70,1080,871
46.73,1079,871
46.77,1079,871
46.80,1078,871
46.83,1076,871
46.87,1076,871
46.90,1075,871
46.93,1073,871
46.97,1072,871
47.00,1072,871
47.03,1072,872
47.07,1071,872
47.10,1072,872
47.13,1071,872
47.17,1070,872
47.20,1069,872
47.23,1068,872
47.27,1067,873
47.30,1067,873
47.33,1066,873
47.37,1065,873
47.40,1064,873
47.43,1064,873
47.47,1064,873
47.50,1063,873
47.53,1061,873
47.57,1061,873
47.60,1060,873
47.63,1061,873
47.67,1060,873
47.70,1059,873
47.73,1058,874
47.77,1058,874
47.80,1058,874
47.83,1057,874
47.87,1057,874
47.90,1056,874
47.93,1055,874
47.97,1054,874
48.00,1054,874
48.03,1054,875
48.07,1055,875
48.10,1053,875
48.13,1053,875
48.17,1052,875
48.20,1052,875
48.23,1051,875
48.27,1051,875
48.30,1050,875
48.33,1050,875
48.37,1049,875
48.40,1049,875
48.43,1048,876
48.47,1047,876
48.50,1048,876
48.53,1046,876
48.57,1046,876
48.60,1048,876
48.63,1045,876
48.67,1046,876
48.70,1046,876
48.73,1045,876
48.77,1045,876
48.80,1044,876
48.83,1044,877
48.87,1044,877
48.90,1044,877
48.93,1042,877
48.97,1043,877
49.00,1042,877
49.03,1042,877
49.07,1042,877
49.10,1042,877
49.13,1041,877
49.17,1042,877
49.20,1041,877
49.23,1041,877
49.27,1041,877
49.30,1041,878
49.33,1039,878
49.37,1040,878
49.40,1040,878
49.43,1040,878
49.47,1039,878
49.50,1040,878
49.53,1040,878
49.57,1039,878
49.60,1039,878
49.63,1038,879
49.67,1039,879
49.70,1039,879
49.73,1039,879
49.77,1038,879
49.80,1038,879
49.83,1038,879
49.87,1039,879
49.90,1039,879
49.93,1039,879
49.97,1039,879
50.00,1039,879
50.03,1040,880
50.07,1038,879
50.10,1038,879
50.13,1038,879
50.17,1039,879
50.20,1039,879
50.23,1039,879
50.27,1039,879
50.30,1038,879
50.33,1038,879
50.37,1038,879
50.40,1038,879
50.43,1038,879
50.47,1039,879
50.50,1039,879
50.53,1039,880
50.57,1039,880
50.60,1040,880
50.63,1039,880
50.67,1040,880
50.70,1041,880
50.73,1041,880
50.77,1041,880
50.80,1042,880
50.83,1041,879
50.87,1042,879
50.90,1043,879
50.93,1043,879
50.97,1043,879
51.00,1044,880
51.03,1044,880
51.07,1044,880
51.10,1045,880
51.13,1045,880
51.17,1045,879
51.20,1046,879
51.23,1047,879
51.27,1047,879
51.30,1047,879
51.33,1048,879
51.37,1049,879
51.40,1049,879
51.43,1049,878
51.47,1050,878
51.50,1050,878
51.53,1051,879
51.57,1051,879
51.60,1052,879
51.63,1052,877
51.67,1053,877
51.70,1054,878
51.73,1054,878
51.77,1055,878
51.80,1055,878
51.83,1056,877
51.87,1056,877
51.90,1057,877
51.93,1058,877
51.97,1058,877
52.00,1059,876
52.03,1060,876
52.07,1060,876
52.10,1062,876
52.13,1063,876
52.17,1063,875
52.20,1063,875
52.23,1065,875
52.27,1065,875
52.30,1066,875
52.33,1066,874
52.37,1067,875
52.40,1068,874
52.43,1069,874
52.47,1070,873
52.50,1070,873
52.53,1071,874
52.57,1072,874
52.60,1073,873
52.63,1074,873
52.67,1075,873
52.70,1075,873
52.73,1076,872
52.77,1077,872
52.80,1078,872
52.83,1080,872
52.87,1080,871
52.90,1081,871
52.93,1082,871
52.97,1083,871
53.00,1084,870
53.03,1084,870
53.07,1086,870
53.10,1087,870
53.13,1087,869
53.17,1088,869
53.20,1089,869
53.23,1091,868
53.27,1091,868
53.30,1093,868
53.33,1094,868
53.37,1094,867
53.40,1095,868
53.43,1096,867
53.47,1097,866
53.50,1098,866
53.53,1099,866
53.57,1100,865
53.60,1101,865
53.63,1103,865
53.67,1104,865
53.70,1105,864
53.73,1106,864
53.77,1107,864
53.80,1108,863
53.83,1109,863
53.87,1110,863
53.90,1111,862
53.93,1112,862
